month,usda_slug,source,unit,price_usd_kg
2016-02-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.266759
2016-03-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.260145
2016-04-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.253532
2016-05-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.257941
2016-06-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.257941
2016-07-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.266759
2016-08-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.257941
2016-09-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.233690
2016-10-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.229281
2016-11-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.231485
2016-12-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.231485
2017-01-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.240304
2017-02-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.222667
2017-03-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.222667
2017-04-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.222667
2017-05-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.224872
2017-06-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.224872
2017-07-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.238099
2017-08-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.249122
2017-09-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.253532
2017-10-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.273373
2017-11-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.297624
2017-12-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.284396
2018-01-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.302033
2018-02-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.279987
2018-03-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.279987
2018-04-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.288806
2018-05-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.282192
2018-06-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.288806
2018-07-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.302033
2018-08-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.315261
2018-09-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.273373
2018-10-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.273373
2018-11-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.286601
2018-12-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.279987
2019-01-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.297624
2019-02-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.273373
2019-03-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.262350
2019-04-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.264555
2019-05-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.262350
2019-06-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.268964
2019-07-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.284396
2019-08-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.282192
2019-09-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.271169
2019-10-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.282192
2019-11-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.297624
2019-12-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.282192
2020-01-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.310852
2020-02-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.302033
2020-03-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.304238
2020-04-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.310852
2020-05-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.319670
2020-06-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.328489
2020-07-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.324080
2020-08-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.348330
2020-09-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.302033
2020-10-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.297624
2020-11-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.306443
2020-12-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.310852
2021-01-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.321875
2021-02-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.317466
2021-03-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.317466
2021-04-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.317466
2021-05-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.330693
2021-06-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.330693
2021-07-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.321875
2021-08-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.339512
2021-09-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.313056
2021-10-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.330693
2021-11-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.343921
2021-12-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.370377
2022-01-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.376990
2022-02-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.343921
2022-03-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.346126
2022-04-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.354944
2022-05-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.372581
2022-06-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.392423
2022-07-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.390218
2022-08-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.423288
2022-09-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.390218
2022-10-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.414469
2022-11-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.434311
2022-12-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.458562
2023-01-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.447538
2023-02-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.432106
2023-03-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.425492
2023-04-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.440925
2023-05-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.449743
2023-06-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.467380
2023-07-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.485017
2023-08-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.471789
2023-09-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.381400
2023-10-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.365967
2023-11-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.363763
2023-12-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.379195
2024-01-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.394627
2024-02-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.381400
2024-03-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.379195
2024-04-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.381400
2024-05-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.383604
2024-06-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.379195
2024-07-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.372581
2024-08-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.381400
2024-09-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.339512
2024-10-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.328489
2024-11-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.332898
2024-12-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.330693
2025-01-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.348330
2025-02-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.335103
2025-03-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.328489
2025-04-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.321875
2025-05-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.310852
2025-06-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.324080
2025-07-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.313056
2025-08-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.310852
2025-09-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.286601
2025-10-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.282192
2025-11-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.282192
2025-12-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.310852
2026-01-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.299829
2026-02-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.271169
2026-03-01,rice,USDA NASS RICE Price Received,USD/Kg (converted from $/CWT),0.257941
1949-01-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.048943
1949-02-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.045636
1949-03-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.047840
1949-04-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.048061
1949-05-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.047399
1949-06-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.044974
1949-07-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.042990
1949-08-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.041226
1949-09-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.039683
1949-10-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.037920
1949-11-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.036597
1949-12-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.039463
1950-01-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.041667
1950-02-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.041447
1950-03-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.042549
1950-04-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.043652
1950-05-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.043431
1950-06-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.042549
1950-07-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.041888
1950-08-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.041447
1950-09-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.039022
1950-10-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.035935
1950-11-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.039022
1950-12-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.041447
1951-01-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.046297
1951-02-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.048061
1951-03-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.046738
1951-04-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.047179
1951-05-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.048943
1951-06-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.047620
1951-07-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.046077
1951-08-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.046077
1951-09-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.046738
1951-10-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.047399
1951-11-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.052250
1951-12-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.055336
1952-01-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.055777
1952-02-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.055336
1952-03-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.055556
1952-04-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.056438
1952-05-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.057320
1952-06-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.059084
1952-07-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.059304
1952-08-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.063934
1952-09-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.066580
1952-10-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.063273
1952-11-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.062170
1952-12-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.062611
1953-01-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.060407
1953-02-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.058422
1953-03-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.058643
1953-04-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.055556
1953-05-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.054675
1953-06-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.052690
1953-07-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.053352
1953-08-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.053352
1953-09-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.049824
1953-10-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.048281
1953-11-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.048061
1953-12-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.048722
1954-01-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.050486
1954-02-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.051147
1954-03-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.052911
1954-04-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.053572
1954-05-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.054454
1954-06-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.050045
1954-07-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.048502
1954-08-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.048943
1954-09-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.047620
1954-10-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.047179
1954-11-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.047620
1954-12-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.048943
1955-01-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.049824
1955-02-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.049824
1955-03-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.049163
1955-04-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.049163
1955-05-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.052690
1955-06-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.049384
1955-07-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.043211
1955-08-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.039022
1955-09-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.036817
1955-10-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.035935
1955-11-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.036597
1955-12-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.037920
1956-01-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.039242
1956-02-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.039904
1956-03-01,sorghum,USDA NASS SORGHUM Price Received,USD/Kg (converted from $/CWT),0.040565
